1126	5066
1127	5218
1128	5267
1129	5303
1130	5309
1131	5380
1132	5470
1133	5602
1134	5620
1135	5629
1136	5667
1137	5747
1138	5957
1139	6297
1140	6358
1141	6424
1142	6533
1143	6550
1144	6639
1145	6662
1146	6753
1147	6776
1148	6936
1149	7075
1150	7161
1151	7263
1152	7395
1153	8039
1154	8360
1155	8376
1156	8529
1157	8574
1158	8580
1159	8633
1160	8695
1161	8884
1162	8970
1163	8984
1164	25752
1165	26084
1166	26133
1167	26294
1168	27706
1169	36525
1170	37739
1171	38038
1172	40629
1173	44022
1174	44709
1175	45431
1176	45517
1177	45668
1178	46062
1179	46976
1180	48982
1181	50160
1182	51471
1183	54004
1184	55267
1185	56915
1186	60487
1187	14
1188	246
1189	326
1190	915
1191	916
1192	934
1193	1126
1194	1285
1195	1380
1196	1394
1197	1500
1198	1753
1199	2144
1200	2245
1201	2248
1202	2262
1203	2372
1204	2747
1205	2759
1206	2867
1207	2889
1208	2924
1209	2997
1210	3101
1211	3210
1212	3461
1213	3477
1214	3536
1215	3608
1216	3760
1217	3773
1218	3868
1219	4066
1220	4085
1221	4089
1222	4321
1223	1233
1224	1608
1225	2002
1226	2353
1227	3082
1228	3256
1229	3755
1230	186
1231	383
1232	426
1233	830
1234	1209
1235	1211
1236	1252
1237	1283
1238	1305
1239	1371
1240	1417
1241	1641
1242	1784
1243	1952
1244	1955
1245	1958
1246	2085
1247	2289
1248	2375
1249	2402
1250	2404
1251	2739
1252	3426
1253	3507
1254	3812
1255	3967
1256	4280
1257	4313
1258	4428
1259	4447
1260	4967
1261	5477
1262	5608
1263	5613
1264	5878
1265	6197
1266	6772
1267	6942
1268	7034
1269	7234
1270	7323
1271	7456
1272	7767
1273	8254
1274	8645
1275	8981
1276	27803
1277	30749
1278	31410
1279	39183
1280	40815
1281	41527
1282	42197
1283	43376
1284	44204
1285	44555
1286	44694
1287	45726
1288	45950
1289	51084
1290	51174
1291	52375
1292	55052
1293	55100
1294	55820
1295	56788
1296	57792
1297	58315
1298	59018
1299	59118
1300	59382
1301	60482
1302	60950
1303	61075
1304	63062
1305	64701
1306	65465
1307	69122
1308	70293
1309	71033
1310	78637
1311	55
1312	61
1313	67
1314	74
1315	76
1316	79
1317	86
1318	88
1319	92
1320	100
1321	101
1322	609
1323	637
1324	656
1325	661
1326	694
1327	707
1328	710
1329	724
1330	725
1331	785
1332	111
1333	1884
1334	4351
1335	262
1336	319
1337	322
1338	562
1339	760
1340	778
1341	923
1342	1054
1343	1203
1344	1218
1345	1245
1346	1263
1347	1277
1348	1297
1349	1411
1350	1458
1351	1639
1352	1704
1353	1732
1354	1945
1355	2005
1356	2020
1357	2159
1358	2160
1359	2318
1360	2395
1361	2425
1362	2563
1363	2728
1364	2795
1365	2819
1366	2866
1367	2912
1368	2915
1369	2917
1370	2952
1371	3019
1372	3147
1373	3160
1374	3169
1375	3267
1376	3310
1377	3328
1378	3361
1379	3386
1380	3424
1381	3481
1382	3505
1383	3508
1384	3679
1385	3681
1386	3706
1387	3718
1388	3739
1389	3771
1390	3972
1391	4002
1392	4016
1393	4092
1394	4210
1395	4224
1396	69
1397	303
1398	358
1399	479
1400	544
1401	555
1402	1047
1403	1378
1404	1518
1405	1552
1406	1587
1407	1615
1408	1625
1409	1912
1410	1918
1411	2000
1412	2001
1413	2119
1414	2268
1415	2278
1416	2409
1417	2410
1418	2411
1419	2412
1420	2490
1421	2617
1422	2763
1423	3006
1424	3020
1425	3052
1426	3100
1427	3441
1428	3698
1429	3955
1430	4025
1431	4084
1432	4354
1433	4367
1434	4396
1435	4498
1436	4565
1437	4620
1438	232
1439	342
1440	347
1441	493
1442	535
1443	678
1444	866
1445	1059
1446	1111
1447	1268
1448	1366
1449	1678
1450	1719
1451	1722
1452	1729
1453	1754
1454	1783
1455	1804
1456	1805
1457	1833
1458	1835
1459	1892
1460	1895
1461	2006
1462	2167
1463	2315
1464	2322
1465	2338
1466	2340
1467	2386
1468	2393
1469	18
1470	73
1471	89
1472	163
1473	177
1474	188
1475	198
1476	216
1477	295
1478	423
1479	437
1480	450
1481	514
1482	524
1483	543
1484	647
1485	662
1486	663
1487	805
1488	861
1489	991
1490	1015
1491	1061
1492	1092
1493	1120
1494	1147
1495	1379
1496	1401
1497	1405
1498	1407
1499	1457
1500	1476
1501	1479
1502	1485
1503	1539
1504	1586
1505	1589
1506	1590
1507	1594
1508	1611
1509	1614
1510	1619
1511	1620
1512	1645
1513	1647
1514	1680
1515	1687
1516	1727
1517	1735
1518	1873
1519	1883
1520	2025
1521	2041
1522	2155
1523	2190
1524	2231
1525	2269
1526	2273
1527	2296
1528	2302
1529	2321
1530	2336
1531	2369
1532	2421
1533	2431
1534	2433
1535	2447
1536	2502
1537	2539
1538	2580
1539	2587
1540	2700
1541	2707
1542	2712
1543	2729
1544	2772
1545	2803
1546	2805
1547	2826
1548	2860
1549	2890
1550	2961
1551	3005
1552	3053
1553	3145
1554	3148
1555	3155
1556	3174
1557	3177
1558	3189
1559	3249
1560	3250
1561	3252
1562	3253
1563	3254
1564	3255
1565	3259
1566	3273
1567	3285
1568	3298
1569	3301
1570	3316
1571	3355
1572	3409
1573	3418
1574	3452
1575	3483
1576	3484
1577	3515
1578	3554
1579	3614
1580	3616
1581	3617
1582	3623
1583	3624
1584	3686
1585	3784
1586	3861
1587	3865
1588	3879
1589	3884
1590	3893
1591	3895
1592	3896
1593	3915
1594	3946
1595	3948
1596	3950
1597	3952
1598	3968
1599	3981
1600	3986
1601	3998
1602	4014
1603	4020
1604	4031
1605	4033
1606	4061
1607	4121
1608	4149
1609	4153
1610	4159
1611	4167
1612	4223
1613	4233
1614	4239
1615	4247
1616	4250
1617	4251
1618	4255
1619	4285
1620	4341
1621	4387
1622	4443
1623	4448
1624	4466
1625	4471
1626	4473
1627	4486
1628	4487
1629	4489
1630	4504
1631	4520
1632	4589
1633	4701
1634	4735
1635	4745
1636	4776
1637	4958
1638	5418
1639	5464
1640	5524
1641	5630
1642	5803
1643	5810
1644	5943
1645	6213
1646	22
1647	31
1648	261
1649	428
1650	1968
1651	2141
1652	2352
1653	3949
1654	4979
1655	8910
1656	52319
1657	54503
1658	60293
1659	63082
1660	72226
1661	273
1662	532
1663	162
1664	1027
1665	1131
1666	1172
1667	1300
1668	5010
1669	5064
1670	6380
1671	8900
1672	27808
1673	30822
1674	213
1675	417
1676	477
1677	9
1678	20
1679	23
1680	42
1681	44
1682	46
1683	57
1684	93
1685	132
1686	147
1687	157
1688	159
1689	164
1690	179
1691	191
1692	204
1693	218
1694	233
1695	234
1696	237
1697	248
1698	249
1699	250
1700	255
1701	267
1702	272
1703	274
1704	280
1705	294
1706	312
1707	328
1708	333
1709	340
1710	352
1711	365
1712	371
1713	374
1714	382
1715	413
1716	415
1717	416
1718	455
1719	464
1720	466
1721	481
1722	482
1723	485
1724	502
1725	516
1726	533
1727	537
1728	542
1729	575
1730	711
1731	265
1732	1234
1733	2238
1734	6893
1735	7885
1736	2096
1737	3615
1738	4386
1739	4734
1740	4816
1741	4890
1742	4990
1743	5110
1744	5254
1745	5313
1746	5389
1747	5504
1748	5574
1749	5621
1750	5785
1751	5804
1752	6156
1753	6218
1754	6385
1755	6565
1756	6566
1757	6880
1758	6889
1759	7317
1760	7324
1761	7373
1762	8464
1763	8528
1764	8533
1765	8807
1766	8808
1767	8917
1768	8937
1769	8957
1770	8985
1771	30816
1772	33004
1773	33615
1774	33646
1775	34072
1776	34332
1777	36519
1778	42738
1779	46970
1780	46972
1781	47200
1782	47610
1783	48322
1784	48385
1785	49274
1786	49649
1787	50798
1788	51077
1789	52245
1790	52973
1791	53121
1792	53894
1793	54259
1794	54272
1795	54997
1796	55995
1797	56171
1798	56367
1799	56587
1800	56775
1801	57528
1802	58803
1803	59369
1804	59501
1805	59784
1806	60074
1807	60756
1808	61024
1809	61132
1810	61160
1811	63992
1812	65682
1813	68205
1814	68954
1815	69406
1816	69784
1817	69844
1818	70286
1819	71530
1820	71535
1821	72378
1822	72998
1823	73017
1824	73321
1825	74789
1826	76093
1827	76175
1828	76251
1829	77561
1830	78105
1831	78209
1832	78469
1833	79091
1834	79695
1835	79702
1836	81562
1837	81564
1838	81834
1839	81847
1840	82459
1841	82461
1842	83613
1843	84944
1844	85510
1845	86332
1846	86880
1847	86911
1848	87222
1849	87232
1850	87430
1851	88125
1852	88140
1853	88744
1854	89745
1855	91500
1856	91529
1857	95167
1858	98809
1859	102125
1860	102445
1861	106487
1862	106489
1863	106696
1864	112852
1865	118696
1866	125916
1867	45
1868	58
1869	247
1870	345
1871	1078
1872	1566
1873	2746
1874	3263
1875	3596
1876	3646
1877	3654
1878	3799
1879	3814
1880	3821
1881	3836
1882	3869
1883	3873
1884	68
1885	107
1886	181
1887	203
1888	239
1889	289
1890	688
1891	1019
1892	1223
1893	1347
1894	1644
1895	2300
1896	2360
1897	3556
1898	4381
1899	4954
1900	5014
1901	5577
1902	5902
1903	5991
1904	6003
1905	6595
1906	6618
1907	6773
1908	7090
1909	7143
1910	7155
1911	7235
1912	8665
1913	8798
1914	8968
1915	8983
1916	27005
1917	27592
1918	27773
1919	27797
1920	27801
1921	30810
1922	30820
1923	32587
1924	33903
1925	34323
1926	34437
1927	36529
1928	36537
1929	37729
1930	38061
1931	39435
1932	40819
1933	40870
1934	41863
1935	44195
1936	44665
1937	46967
1938	47044
1939	48082
1940	49272
1941	49530
1942	49651
1943	50005
1944	52975
1945	53322
1946	53519
1947	53972
1948	54190
1949	54286
1950	54736
1951	55069
1952	55247
1953	55269
1954	55280
1955	55442
1956	56782
1957	1088
1958	1057
1959	1416
1960	1422
1961	1446
1962	1593
1963	1632
1964	1661
1965	8
1966	155
1967	195
1968	222
1969	241
1970	279
1971	378
1972	458
1973	467
1974	501
1975	540
1976	613
1977	1248
1978	1260
1979	1279
1980	1354
1981	1717
1982	1747
1983	1840
1984	2126
1985	2416
1986	2702
1987	3078
1988	3104
1989	3246
1990	3521
1991	3543
1992	3552
1993	3618
1994	4
1995	85
1996	154
1997	446
1998	538
1999	913
2000	986
2001	1231
2002	1292
2003	1293
2004	1537
2005	1672
2006	1914
2007	1931
2008	1948
2009	1949
2010	2585
2011	2836
2012	2863
2013	2929
2014	2969
2015	3296
2016	903
2017	1267
2018	1569
2019	2019
2020	3468
2021	28
2022	1287
2023	2359
2024	3079
2025	5013
2026	8943
2027	43560
2028	51834
2029	62293
2030	2401
2031	3421
2032	3678
2033	3764
2034	4534
2035	4790
2036	5246
2037	926
2038	2186
2039	3475
2040	4801
2041	4920
2042	5135
2043	6331
2044	6867
2045	7139
2046	8228
2047	8607
2048	33639
2049	45440
2050	64
2051	102
2052	125
2053	144
2054	156
2055	171
2056	176
2057	194
2058	206
2059	275
2060	305
2061	360
2062	433
2063	445
2064	627
2065	742
2066	833
2067	1043
2068	1425
2069	1459
2070	2301
2071	3157
2072	3186
2073	66130
2074	43
2075	94
2076	230
2077	307
2078	369
2079	373
2080	412
2081	800
2082	1150
2083	1161
2084	1224
2085	849
2086	7502
2087	79132
2088	215
2089	308
2090	1635
2091	2145
2092	2843
2093	2976
2094	6104
2095	7147
2096	7365
2097	8638
2098	8784
2099	27266
2100	27721
2101	36276
2102	48043
2103	463
2104	999
2105	1091
2106	1377
2107	1461
2108	1562
2109	1616
2110	1663
2111	2088
2112	2109
2113	2387
2114	2422
2115	2423
2116	2457
2117	2471
2118	2473
2119	2616
2120	2735
2121	2794
2122	2817
2123	41
2124	78
2125	114
2126	124
2127	149
2128	229
2129	263
2130	299
2131	309
2132	334
2133	385
2134	472
2135	488
2136	549
2137	570
2138	573
2139	583
2140	601
2141	705
2142	722
2143	766
2144	837
2145	848
2146	850
2147	994
2148	1041
2149	1050
2150	1058
2151	1096
2152	1114
2153	1124
2154	1132
2155	1175
2156	1185
2157	1187
2158	1189
2159	1192
2160	1227
2161	1244
2162	1251
2163	1273
2164	1280
2165	1296
2166	1299
2167	1406
2168	1415
2169	1480
2170	1486
2171	1511
2172	1533
2173	1542
2174	1545
2175	1633
2176	1649
2177	1650
2178	1660
2179	1694
2180	1695
2181	1701
2182	1711
2183	1734
2184	1788
2185	1834
2186	1846
2187	1860
2188	1871
2189	1904
2190	1913
2191	1953
2192	2065
2193	2069
2194	2132
2195	2272
2196	2323
2197	2357
2198	2400
2199	2439
2200	2481
2201	2489
2202	2524
2203	2682
2204	2732
2205	2931
2206	2938
2207	2943
2208	306
2209	379
2210	517
2211	581
2212	612
2213	640
2214	695
2215	748
2216	798
2217	799
2218	836
2219	885
2220	921
2221	1003
2222	1005
2223	1025
2224	1049
2225	1081
2226	1082
2227	1113
2228	1128
2229	1130
2230	1135
2231	1173
2232	1186
2233	1275
2234	1286
2235	1331
2236	1353
2237	1361
2238	1388
2239	1395
2240	1414
2241	1427
2242	1438
2243	1487
2244	1488
2245	1499
2246	1515
2247	1541
2248	1556
2249	1598
2250	1626
2251	1627
2252	1643
2253	1683
2254	1702
2255	1752
2256	1801
2257	1841
2258	1845
2259	1881
2260	1950
2261	1956
2262	1959
2263	1963
2264	1975
2265	1983
2266	1984
2267	1991
2268	1995
2269	1996
2270	2003
2271	2015
2272	2026
2273	2056
2274	2064
2275	2071
2276	2072
2277	2110
2278	2133
2279	2148
2280	2149
2281	2163
2282	2170
2283	2252
2284	2255
2285	2259
2286	2263
2287	2264
2288	2344
2289	2374
2290	2376
2291	2379
2292	2382
2293	2383
2294	2399
2295	2408
2296	2413
2297	2419
2298	2449
2299	2450
2300	2458
2301	2467
2302	2475
2303	2496
2304	2513
2305	2518
2306	2520
2307	2521
2308	2522
2309	2526
2310	2527
2311	2537
2312	2561
2313	2568
2314	2581
2315	2599
2316	2659
2317	2718
2318	2779
2319	2787
2320	2792
2321	2802
2322	2851
2323	2852
2324	2871
2325	2877
2326	2922
2327	2946
2328	2989
2329	2991
2330	3017
2331	3029
2332	3040
2333	3041
2334	3068
2335	3087
2336	3102
2337	3129
2338	3152
2339	3178
2340	3197
2341	3198
2342	3203
2343	3204
2344	3206
2345	3251
2346	3264
2347	3274
2348	3308
2349	3362
2350	3384
2351	3387
2352	3388
2353	3401
2354	3403
2355	3420
2356	3445
2357	3451
2358	3504
2359	3529
2360	3551
2361	3591
2362	3633
2363	3634
2364	3635
2365	3638
2366	3649
2367	3683
2368	3685
2369	3708
2370	3710
2371	3712
2372	3724
2373	3727
2374	3733
2375	3735
2376	3740
2377	3763
2378	3769
2379	3877
2380	3984
2381	4005
2382	4007
2383	4009
2384	940
2385	1939
2386	180
2387	366
2388	714
2389	1237
2390	1298
2391	1342
2392	1944
2393	2327
2394	2883
2395	2956
2396	3105
2397	3180
2398	3261
2399	3326
2400	3358
2401	3509
2402	3910
2403	4043
2404	4228
2405	4238
2406	6947
2407	190
2408	361
2409	427
2410	448
2411	950
2412	965
2413	1086
2414	1104
2415	1194
2416	1212
2417	1238
2418	1264
2419	1303
2420	1329
2421	1344
2422	1693
2423	2097
2424	2116
2425	2120
2426	2122
2427	2139
2428	2176
2429	2178
2430	2182
2431	2184
2432	2202
2433	2349
2434	2459
2435	2474
2436	2517
2437	2550
2438	2672
2439	2686
2440	2726
2441	2730
2442	2780
2443	2973
2444	2982
2445	3018
2446	3168
2447	3257
2448	3260
2449	3317
2450	3435
2451	3546
2452	3550
2453	3566
2454	3576
2455	3676
2456	3770
2457	3810
2458	4008
2459	4037
2460	4082
2461	4083
2462	4086
2463	4305
2464	4318
2465	4326
2466	4327
2467	4333
2468	4407
2469	4410
2470	4424
2471	4425
2472	4435
2473	4436
2474	4480
2475	4496
2476	4553
2477	4629
2478	4633
2479	4665
2480	4670
2481	4690
2482	4744
2483	4803
2484	4808
2485	4809
2486	4811
2487	4833
2488	4835
2489	4838
2490	4855
2491	4862
2492	4865
2493	4901
2494	4932
2495	4956
2496	4975
2497	5029
2498	5054
2499	5388
2500	5481
2501	5673
2502	5956
2503	6323
2504	6373
2505	6870
2506	8949
2507	4312
2508	5829
2509	6955
2510	7256
2511	26760
2512	33358
2513	36517
2514	50912
2515	70102
2516	71462
2517	193
2518	327
2519	407
2520	1519
2521	1549
2522	1605
2523	1916
2524	2445
2525	2500
2526	2549
2527	3439
2528	5080
2529	5324
2530	5582
2531	5666
2532	6223
2533	6384
2534	6707
2535	6710
2536	6886
2537	7346
2538	7451
2539	7460
2540	8366
2541	8663
2542	8783
2543	8874
2544	27020
2545	27788
2546	27879
2547	31221
2548	33136
2549	34162
2550	39414
2551	39427
2552	40581
2553	40583
2554	40732
2555	40959
2556	41573
2557	42009
2558	43708
2559	44397
2560	45447
2561	45501
2562	45720
2563	45880
2564	47423
2565	47640
2566	47810
2567	47970
2568	47976
2569	49528
2570	50802
2571	50804
2572	51255
2573	52668
2574	52867
2575	55118
2576	55276
2577	66934
2578	86833
