29,-0.6326937,-0.4980406,0.1591326,0.08328421,-0.5998027,0.5473927,0.4336393,0.2805659,-0.6434852,0.3827094
30,-0.4991383,-0.01372785,-0.2820644,-0.2203037,-0.4817082,0.2918126,-0.22629,-0.3373367,-0.5836221,0.4684697
31,0.7587958,0.3114187,-0.1439002,0.01119964,-0.03340635,-0.2368076,-0.416677,0.4060556,-0.2896617,0.7887757
32,-0.2264672,-0.9304699,0.1202255,0.1358792,-0.1021905,0.4225748,-0.1846503,0.1811345,-0.3445765,0.1239412
33,0.2328136,0.5029988,-0.3002461,0.2759476,0.06826397,-0.1490866,-0.03476834,0.0978451,-1.017995,0.610011
34,0.6832239,-0.1827482,-0.1819956,-0.7389764,-0.5659967,-0.5561486,1.190266,-0.3812114,-0.6511391,-0.04750625
35,-0.2597165,0.1712062,0.02903322,-0.2134807,-0.6789987,0.2665251,-0.1834639,-0.4335133,-0.5582213,0.9552717
36,0.3062033,-0.3503715,0.163435,-0.1568606,-0.9121386,-0.3857425,-0.1107129,-0.03707198,-0.3833217,0.02877641
37,0.1240427,0.2736046,-0.02233864,-0.2894467,-0.1241485,-0.3767699,-0.7473585,0.3784278,-0.6128424,0.8651614
38,0.4528409,1.391463,-0.6545129,-0.34656,0.1856237,0.09127067,0.02173956,0.1590999,-0.2675428,1.399935
39,1.011775,-0.5508538,-0.8254073,0.2212646,-0.2912632,0.3021858,0.6564255,-0.4628547,0.07339923,0.2756037
40,-0.3205018,0.3529252,-0.2704414,0.03660454,-0.5477276,-0.3528555,-0.03930427,-0.1729721,-0.9834293,0.5375169
41,-0.2861854,-0.3097451,-0.0324782,0.1375502,-0.4952406,0.1052969,0.1827806,-0.423857,-0.7645922,0.4080966
42,0.3523258,0.2500366,0.1516647,-0.2460528,-0.2650734,0.785039,-0.5281441,0.02571537,-0.4449511,0.2529872
43,-0.09696996,0.104741,0.05718565,0.1633725,-0.2677342,0.06246157,-0.381432,0.04970344,-0.8879948,0.4182816
44,0.8070709,0.5011485,0.07229177,-0.3738364,0.8409485,0.7233812,0.8124794,0.3459989,-0.6873856,0.6439507
45,0.656046,-0.2014769,-0.2109797,-0.2834491,-0.518531,0.8416845,0.1571435,-0.8068004,-0.1294758,0.2306851
46,0.5648847,0.4791085,-0.2678352,-0.08353525,-0.5458404,-0.1325449,-0.2623884,0.2321365,-0.1888628,1.062871
47,0.1340432,-0.8387933,0.3983192,-0.2121131,-0.1824653,0.05956906,-0.833276,0.6762334,-0.06899355,-0.353278
48,0.6467358,0.5786183,-0.230588,-1.197337,-0.05669281,-0.08416596,0.3149464,0.5027614,-0.1117835,1.068796
49,-0.01846232,-0.1470692,-0.2652994,0.903281,-0.7783944,0.4172194,0.184458,0.05613023,-0.6108065,0.7332266
50,-0.1388501,-0.9234018,0.04423153,0.4610431,-0.4009573,-0.2589063,-0.2922289,0.3578245,-0.4206616,-0.4866011
51,0.241923,1.246577,0.1466014,-0.2394859,0.3949925,0.3261847,0.01706334,0.1341678,-0.9305607,1.192879
52,0.2870888,-0.1906185,-0.3822617,-0.002151029,-0.6819435,0.4915597,-0.1660032,-0.226722,-0.4900748,0.2106731
53,-0.4070924,-0.01294291,0.02537159,-0.2655597,-0.6752002,0.1519395,0.07685859,-0.8330199,-0.7079657,0.6514375
54,0.4642071,1.203676,-0.7404923,-0.4286387,0.1275057,0.2122236,0.1258523,0.4492412,-0.3521165,0.8511997
55,-0.08537573,0.3279983,0.003123236,-0.6996614,-0.4096924,0.7168154,-0.3035099,-0.5094913,-0.3774426,0.7887448
56,1.045575,1.466087,-0.222582,-0.6598969,-0.01943345,0.7071745,0.3961199,0.1050027,-0.6000007,1.138775
57,0.2535382,0.02716862,-0.3540017,0.4648904,-0.5621029,0.4255925,-0.2743964,0.09963017,-0.3495828,0.7239455
58,-0.01504844,0.02376227,-0.1444993,0.1455244,-1.067581,-0.4105106,-0.01520155,0.1348757,-0.7476438,0.1643883
59,-0.2373323,-0.1856963,0.6768122,-0.2870917,-1.187105,0.2306654,-0.0172053,0.08477538,-0.6093273,0.8205973
60,0.4464822,0.5981339,-0.1042902,-0.6299452,-0.3818808,-0.07289956,0.4243599,-0.06812851,-0.7413993,0.6122037
61,0.7188137,0.7169878,-0.130049,0.0160083,0.02907977,-0.1834271,-0.6659962,0.3984812,-0.2664237,0.7795849
62,0.4491449,0.1136043,-0.2413315,-0.1714299,-0.2488717,-0.8553849,-0.5062804,0.5606652,-0.464895,0.501323
63,0.2938556,1.07236,-0.2343606,0.09947652,-0.143332,1.014983,-0.06512079,0.7021833,-1.040259,-0.2937823
64,0.5665315,0.9640554,0.1312848,0.1254745,0.0475697,0.3350365,-0.1057335,0.2859831,-0.7338448,0.8399293
65,0.7678427,1.307525,-0.413454,0.03929785,0.4924537,1.285341,0.03565254,0.9708797,-0.319939,0.8209198
66,0.6957663,1.627435,0.4855445,-0.4987725,0.3518108,0.9888666,-0.09362106,0.1835696,-0.4887413,1.297814
67,-0.09564802,0.5494099,-0.07079641,0.1092653,-0.1101513,0.01882067,-0.1115089,0.2331148,-1.135539,0.2376925
68,-0.1744993,0.1328606,-0.4006875,0.5000601,-0.3588911,0.2841806,-0.2477144,-0.3776395,-0.5720879,0.5485428
69,0.3709912,0.4315284,-0.4827586,0.209451,-0.2874924,0.4451075,-0.02593444,0.5583917,-0.9072924,-0.6571528
70,0.3672831,-0.2647071,0.3023999,-0.3001904,0.4971267,1.177846,-0.307058,0.2895432,-0.5525112,0.09488935
71,0.7780619,1.380119,-0.04148892,-0.02389414,0.5838526,0.5482535,-0.3917481,-0.2398854,-0.643633,0.8241639
72,-0.204286,0.01363068,-0.6017138,0.4150659,-0.3766759,0.7378395,0.1075754,-0.1689154,-0.625176,0.153953
73,-0.1524147,-0.04574489,-0.125747,-0.2283384,-0.5620884,-0.7217624,-0.2744145,0.2047285,-0.6525717,0.6089513
74,0.558542,0.3894709,-0.2947869,0.1548738,0.02920656,-0.1312373,-0.5317114,0.1599435,-0.1839634,1.179206
75,0.2267424,1.439633,-0.441478,-0.03142385,0.3109569,0.6719109,0.09541234,0.2579637,-0.8177462,1.032878
76,0.1013014,0.5758803,0.1016612,-0.2760632,0.5121025,0.7428601,-0.3066515,-0.1402902,-0.8049118,0.4310091
77,0.4911594,0.05500231,0.4128719,0.1267023,-0.5580891,0.4415427,0.06919307,-0.5314418,-0.8596945,0.3672492
78,0.05232863,0.1727502,-0.03060292,-0.1529971,-0.3970625,0.6712706,-0.4369302,-0.3380642,-0.4331185,0.540875
79,0.5885243,0.8637299,-0.1114491,-0.2265531,0.3362678,0.1093092,-0.8097129,0.001109593,-0.5046206,0.7044536
80,-0.3555968,0.2902877,0.04580235,-0.2900155,-0.6897656,0.1871537,0.3193745,-0.3613225,-1.009823,0.06354201
81,0.06575392,0.2470016,0.4709439,0.2853764,-0.2579066,0.5388587,-0.5340477,0.6958775,-0.7985989,0.07264789
82,-0.3983151,-0.3281492,0.1121675,0.3473689,-0.9228004,-0.2818537,0.09102347,0.2327379,-0.5625277,0.5751692
83,0.3109853,0.2498176,-0.04217274,0.4419821,-0.7490971,-0.3128332,0.2403364,-0.1593381,-0.9861774,0.1666347
84,0.3742592,0.3952793,0.1489076,0.5159484,-0.8880932,0.3145643,0.1905134,-0.2871271,-0.4643147,0.6560323
85,0.02362569,0.2696173,0.1133699,-0.0282907,-0.5765116,0.2599423,-0.1159284,-0.6778609,-0.6649531,0.7381215
86,0.1373978,0.1643884,0.01362143,-0.1754349,0.05326632,-0.3650677,-0.481493,0.4123622,-0.6178604,0.4925003
87,0.7129525,1.414272,-0.2647756,-0.8538669,0.2789631,0.4395853,0.4425431,-0.1329577,-0.697994,0.7902409
88,0.4064344,0.8633441,-0.6591641,0.1140532,0.2918096,0.776017,-0.2203984,1.121958,-0.5431802,0.04594046
89,0.4304184,0.250538,-0.06894097,-0.01692539,0.2833,0.04278369,-0.3749672,-0.002544645,-0.4367634,0.609692
90,-0.6857557,0.3678008,-0.03769813,0.2223101,-0.4444405,-0.2138843,-0.03627963,0.3308045,-0.8647408,0.6521562
92,0.1025662,0.7203915,0.1050391,-0.3495488,-0.08951098,0.6133255,-0.5745147,0.2837367,-0.3445641,1.174436
93,0.736248,1.06197,-0.1867651,-0.07042818,0.3787065,0.7667821,0.07130168,0.06862643,-0.7140104,0.8278277
94,0.2094418,-0.02979826,-0.3768075,0.3889765,-0.3975061,0.2192082,-0.5100071,0.306099,-0.2508252,0.0646451
95,1.015155,0.1726781,0.2678257,-0.02045919,0.6910605,0.2138655,-0.03318564,-0.3508758,-0.633566,0.5430123
96,-0.1636826,-0.4232452,-0.5672981,0.6735874,-0.6501952,0.1448569,0.1374306,0.2841109,-0.5717129,0.5508592
97,-0.6061859,-0.1242208,-0.07226913,0.01619532,-0.7200142,0.2987361,-0.3304932,0.1007181,-0.6881775,0.004686561
98,0.182184,0.9475396,0.03095319,-0.05257665,-0.1987947,0.8675294,-0.4780446,0.1848158,-0.6563396,0.6152331
99,0.6452138,0.7800776,-0.5032593,-0.3748584,-0.5405118,1.315487,0.06836063,-0.498997,-0.6139534,-0.3183648
100,0.1496749,0.36759,-0.0467574,-0.001918631,0.04267076,0.2009623,-0.6327106,-0.1854858,-0.5862771,0.4608606
101,-0.2309997,-0.2639085,-0.2967489,0.2495227,-0.5840949,0.5935613,0.03726556,-0.05376766,-0.6633063,-0.1148256
102,0.5927524,1.03367,-0.5206671,-0.7561436,0.1585619,1.432751,-0.1232924,-0.2205221,-0.1600881,1.009715
103,0.2052329,0.2877569,-0.2006407,-0.01815373,0.02881794,0.02996238,-0.4404211,0.1436714,-0.688853,0.7063976
104,0.6471158,0.2421136,-0.7750272,0.4143432,0.3128995,0.3864676,-0.1639598,1.070252,-0.6738389,-0.5509155
105,0.7020048,0.6383367,-0.1862,-1.186151,-0.7788972,-0.1718579,-0.6211749,-0.134018,-0.07891202,0.7290528
106,-0.4905573,0.463269,-0.14582,0.535315,-0.8767586,0.08659236,0.7149376,-0.1471836,-0.8944595,0.4123998
107,-0.451697,0.2725864,-0.7281565,-0.3900787,0.0104385,0.1750912,0.8127733,0.637054,-0.6238343,0.6624861
108,0.2285509,0.6862172,0.06696984,0.2119793,0.01400973,0.5854287,-0.14536,-0.4442327,-1.188009,0.5238042
109,0.2198154,1.039607,-0.1427758,-0.6015515,0.3726842,0.8235909,0.04557826,0.1648027,-0.995776,0.5256821
110,0.318582,-0.4899358,0.2280417,-0.1523,0.1097939,-0.8619654,-0.4816955,0.7073693,-0.6982517,-0.5208985
111,-0.2109584,-0.3724854,0.2636406,-0.5016074,-0.6874907,0.3884074,-0.4654421,-0.41394,-0.6759784,-0.4710512
112,0.1791698,-0.0282001,-0.1257512,0.3758844,0.348586,0.2450815,0.5108809,-0.1346992,-1.16127,-0.0327954
113,0.3407245,0.4258209,-0.3333314,0.009032757,-0.1175018,0.2569626,-0.617821,-0.1153977,-0.3178574,0.8491215
114,-0.2646941,0.1425492,0.2406026,0.1679179,-0.886455,-0.0340348,-0.4540319,0.6180754,-0.7589109,0.3046116
115,-0.1969631,-0.1683142,-0.1167455,0.1297407,-0.9449804,-0.05448647,-0.2568192,0.02944232,-0.3497403,0.9483141
116,0.3000717,0.1673352,0.09406609,-0.3103431,-1.111761,-0.6907685,0.5853081,-0.105173,-0.8615388,0.04591771
117,-0.2709024,0.007634466,0.03711033,0.07079745,-0.8512524,0.686407,-0.2018362,0.2374886,-0.6508018,0.1974021
118,0.3130108,0.6024939,0.03601417,0.9459437,-0.3326278,0.2434897,-0.416091,0.5588602,-0.510606,0.8780095
119,0.3756543,1.011435,0.1047584,0.5006978,-0.391389,0.1812288,-0.3419472,0.350351,-0.7192743,0.7082065
120,0.3566299,0.742773,-0.1459687,0.09273523,0.3714245,0.1692737,0.02643313,0.5550408,-0.5933638,1.025981
121,0.04021237,-0.2840193,-0.3215391,-0.4777707,-0.7168969,0.02430372,-0.1727402,-0.4456557,-0.33547,0.1044262
122,0.7939407,0.7496487,-0.5021472,-0.1167428,-0.01721398,0.4714879,-0.1625942,-0.01690732,-0.5148407,0.2512099
123,-0.6976426,-0.4296356,0.06261344,0.1558874,-0.5260636,0.5012594,0.02347626,-0.2910323,-0.469373,0.3496113
124,-0.5109838,0.4206331,-0.2580785,0.2606667,-0.592042,-0.0537551,-0.07633588,0.2927231,-1.015934,0.1375279
125,0.3879263,-0.2706889,-0.3647991,0.09938557,-0.597724,0.554929,0.002474933,-0.3140787,-0.4028175,-0.209321
126,0.5709687,1.654856,0.2919794,-0.8379085,0.09196506,0.4402808,0.1188649,0.1493714,-0.5978376,1.150271
127,-0.2118578,0.1134886,-0.2509601,0.1861617,-0.1827663,0.2550099,0.438092,-0.1894668,-0.8912432,0.3669102
128,-0.3538481,0.007698553,0.1441113,-0.2255821,-0.7192328,0.3605816,-0.4714275,-0.4601728,-1.083995,0.1785626
129,-0.1247371,0.5791662,-0.1745988,0.005603774,-0.8088229,0.08079887,-0.1021503,0.376952,-0.735784,0.6126263
130,0.2299252,0.4602836,0.7111876,-0.3178177,-0.4043435,0.6609882,-0.1278757,0.4396377,-0.7608609,0.826175
131,0.1297194,0.3142729,-0.3413566,-0.006542679,-0.5529895,-0.01413817,0.09700362,0.05574161,-0.6757813,0.3667926
132,0.4235277,0.9485656,0.232109,-0.2467762,0.2179359,0.5895953,-0.7767196,0.124487,-0.6888891,0.6146619
133,-0.1418102,0.2845038,-0.207645,-0.03701073,-0.09164891,0.2479939,0.06028483,-0.08524077,-0.8154926,0.5985357
134,-0.7990671,0.05881514,0.610239,-0.1218176,-0.714085,0.5570147,-0.06372134,-0.04975414,-1.16968,0.1657118
135,0.3109211,0.726741,-0.5446978,0.2701146,0.5998414,0.3218485,0.1523126,0.2323827,-0.8249856,0.6984438
136,-0.6259404,-0.1523479,0.5081012,-0.5230474,-0.5308155,0.5538114,0.464311,-0.1151,-0.4819662,0.6706179
137,-0.06614345,0.6621006,-0.1426726,0.3761294,-0.5597643,0.3097781,-0.2963844,-0.3618164,-0.666748,0.8158428
138,-0.7004611,0.7546222,-0.2994887,0.008343594,-0.002162219,0.1951616,0.03162314,-0.373265,-0.9682632,0.951906
139,0.0527735,-0.2715369,-0.3146565,-0.1876807,0.1232566,0.3224876,-0.007169823,0.09502615,-0.766995,0.6915488
140,0.8131235,0.5970424,-0.3283214,0.02301227,0.1308165,-0.2152045,-0.6649101,0.1532607,-0.3721687,0.8459815
141,0.5015541,-0.2745716,-0.5329456,0.3953894,-0.4347295,-0.007126606,0.05608846,0.1682806,-0.1879091,0.7051084
142,-0.266777,-0.247518,-0.1753789,-0.7224855,-0.4557674,0.5660627,0.07429209,-0.3840582,-0.6201174,0.7614763
143,0.615208,0.6876332,-0.3898797,-0.09364782,0.5615844,0.0468633,0.744136,0.5496032,-0.6872327,1.137303
144,0.3964583,0.01159218,-0.2493781,0.3521598,-0.6034676,0.007260329,-0.4975171,0.01044322,-0.5935554,0.2752875
145,0.9299718,0.2119121,-0.4332647,0.364742,0.5718073,0.01692715,-0.2454086,0.471868,-0.5019508,0.1143148
146,0.4092272,1.239691,-0.664452,-0.787654,-0.01331597,0.1186161,0.07823919,0.05477384,-0.4931649,0.8522944
147,0.194307,0.005493357,-0.04104118,0.2613946,-0.8111156,0.3178115,-0.6583909,0.6607751,-0.4297424,0.3386986
148,-0.539778,0.6935673,-0.1906902,-0.1089527,-0.3600732,0.6410967,-0.06104495,0.04875517,-0.685012,0.7553838
149,-0.5324565,-0.3797608,-0.3254173,0.3965687,-0.3143414,0.612556,-0.1895997,-0.2403398,-0.6344149,0.7148207
150,0.3183435,-0.4767253,-0.2094487,-0.1569562,0.05990013,-0.7392355,-0.1503117,-0.001446658,-0.4381762,0.009790823
151,0.07627056,0.2726654,0.07982896,-0.1405634,0.02050102,-0.2960844,-0.3470661,0.05638482,-0.9478167,0.1135725
152,-0.3235619,0.2939962,0.2462889,-0.5947896,-0.3470499,1.188963,-0.5296939,-0.1207746,-0.3393281,0.7488045
153,0.9072032,0.2401131,-0.01002771,-0.326105,0.3479009,0.488292,0.2763673,0.3558163,-0.2919164,0.7097352
154,-0.2927937,0.06744032,0.0747069,-0.4712369,-0.6016448,0.5925533,-0.2085144,-0.7524258,-0.4431382,0.2467469
155,0.160938,0.2200741,0.09420384,0.3027101,-0.2182742,-0.08171578,-0.5444763,-0.4088584,-0.8036711,0.7902782
156,-0.1996461,0.2137391,0.1190963,0.3171005,-0.6044195,0.4287029,-0.1412068,0.267485,-0.8754501,0.2357043
157,0.1005241,0.519016,-0.38217,0.4110447,0.1609297,1.011224,-0.006159784,0.1791466,-0.6446573,0.6964172
158,0.8789805,0.4370466,-0.4041667,-0.6815742,0.1934133,0.1631459,0.4055249,0.3346157,-0.1499058,0.94158
159,0.1184344,-0.05549796,-0.0336025,-0.03826519,-0.2918117,0.5024277,-0.2369895,-0.1331822,-0.5019442,0.3495898
160,0.68815,0.8538386,0.141217,-0.4770166,0.6611125,0.6890034,-0.4126313,0.07042834,-0.2823179,1.161129
161,0.3674715,-0.1864349,-0.1737359,0.04812063,0.2911062,-0.4411536,-0.5449994,0.04020381,-0.5853419,-0.1035832
162,-0.3668103,-0.2862842,0.1235166,-0.580668,-0.8076684,0.7693112,0.2301861,-0.4774409,-0.5893292,-0.1635684
163,0.2394238,-0.3118879,-0.09181688,0.4521596,0.339688,0.5793974,-0.1771845,0.3346242,-0.6157755,0.1781511
164,0.1189627,-0.1599266,-0.1421987,0.1540131,-0.02586394,0.3414051,0.00887872,-0.4762445,-0.582332,0.490141
165,0.3211772,-0.3991099,-0.3511428,-0.02895436,0.8177815,0.3395805,-0.638215,0.1067814,-0.2549828,0.08619173
166,0.2737591,0.4725784,0.4905447,-0.32421,-0.3883666,1.43301,-0.5307934,0.1737316,-0.2417663,0.8581966
167,-0.3266202,0.2935112,-0.1612033,0.4668661,-0.781399,0.289887,-0.2513967,-0.09721675,-0.6021591,0.5291772
168,0.7684293,0.6493907,-0.1680149,-0.1666399,0.3987879,-0.3102717,-0.654197,0.4155036,-0.4078494,0.8411891
169,0.9724002,1.62201,-0.2761098,-1.164879,0.1036754,0.3816194,0.3565648,-0.2572812,-0.4401109,0.9804112
170,0.3351665,0.1632212,-0.1812001,0.488963,0.4214319,0.5024485,-0.4154713,0.3712803,-0.4079602,0.9760221
171,0.1016113,-0.2442747,-0.3437467,0.4248118,-0.5596901,0.1731542,-0.1341587,0.07950329,-0.484916,0.9478354
172,0.3154722,0.7387944,0.2873853,0.1008207,0.5259132,0.7223907,-0.2445951,0.2502922,-0.6050279,1.162986
173,0.5979626,0.7152773,0.09117352,-0.3576873,0.9312199,0.8105254,0.2204081,-0.08187849,-0.6532032,1.015217
174,0.7905519,1.46025,-0.6476487,-0.02148127,0.4272306,0.8935696,-0.1453344,0.367582,-0.5086803,0.7180929
175,0.3123333,0.01513698,0.4068587,-0.421766,-0.6929063,0.9698664,-0.5987217,0.3498388,-0.4619103,0.08453193
176,-0.1496036,-0.4626022,-0.1011263,0.2973481,-0.4359931,0.2757448,-0.0708131,-0.2544459,-0.5067254,0.1016759
177,0.1096471,0.473677,0.3464679,-0.3626587,0.4157867,1.122912,-0.3262604,0.2276656,-0.4833739,0.7306043
178,-0.007687763,-0.1775549,-0.08950308,0.3079966,-0.4217572,0.4802265,-0.2783248,-0.2611267,-0.3312399,1.10347
179,0.7792991,0.9644575,-0.004128066,-0.0715621,-0.152207,0.640319,-0.4961033,0.4059693,-0.09835804,1.094946
180,0.05878234,-0.165496,-0.2741116,0.7094188,0.05405966,0.7301023,-0.0299523,0.9707646,-0.4992153,0.1855841
181,0.7594165,1.647099,-0.1703748,-1.184754,0.3307911,1.201338,0.9683259,-0.09214152,-0.5627238,0.8771503
182,0.3835342,0.5547476,-0.3027082,0.1877047,-0.2594906,0.05722012,-0.341967,0.2052942,-0.4281789,0.7419392
183,0.01224008,-0.2514242,-0.2979529,0.2547283,0.1420249,0.2791921,-0.00298035,-0.5400164,-0.8461463,0.4530897
184,0.0351764,0.3190552,0.5164091,0.2135966,-0.1626976,1.461415,-0.470386,-0.6520766,-0.5972592,0.8309395
185,1.015336,0.3657964,-0.0593778,0.01063621,0.4857907,-0.00357737,-0.2430115,-0.1727537,-0.2843,0.6882734
186,1.019553,0.7185899,-0.3816089,-0.1879975,-0.00881195,0.06084931,-0.03497584,0.3206649,-0.3957012,0.6505657
187,0.1121876,-0.05079169,-0.3411335,0.5304703,-0.3740137,0.5736105,0.1985714,-0.3598032,-0.6425981,0.440501
188,-0.3404277,0.07315619,0.09979481,0.07212083,0.3247854,0.4845281,-0.3599208,0.5614127,-0.8297638,0.4779957
189,-0.1589157,0.3521765,-0.2956122,0.06467054,0.172134,0.4728161,-0.2731357,-0.4788732,-0.6597555,0.5422608
190,-0.0136422,0.3377599,-0.01225315,-0.7475557,-0.6868727,1.215699,0.1834956,-0.8004794,-0.2491134,0.5310513
191,0.5975218,1.216195,-0.06771793,-0.3188526,-0.1739934,0.3287093,-0.8355671,0.4848865,-0.2259708,1.174487
192,0.06355561,0.3865877,-0.2035355,-0.3036927,-0.3736563,0.5021992,-0.08937663,0.1011112,-0.7006696,0.2519818
193,1.171144,1.067934,0.163507,-0.4319113,0.6039431,1.476209,-0.3928324,-0.449859,-0.2867955,0.8639483
194,-0.2613908,-0.2406996,0.006511348,0.2392853,-0.7881879,0.1112501,-0.007292913,-0.06962723,-0.5160717,0.255878
195,0.6670782,0.5775339,-0.3736269,0.1187674,-0.08069491,0.08407003,-0.2217792,-0.2064029,-0.355554,0.976066
196,0.8092653,0.3711129,0.2134166,-0.3269799,0.7201877,0.7087972,-0.1500709,0.001942414,-0.6658272,0.4498609
197,-0.1642609,0.2980966,-0.6989335,-0.1793079,-0.5062686,0.4800121,-0.02270063,-0.1520398,-0.6804934,0.6199721
198,-0.0106278,-0.4618458,0.3711687,0.08365536,0.1136924,0.5977311,-0.3842888,0.01173439,-0.3514118,0.6383778
199,-0.2487888,0.1180755,-0.4765789,-0.6624638,-0.6418167,0.0923624,0.2250129,-0.6684892,-0.5584953,0.1082676
200,0.3577016,0.9424301,-0.2433281,-0.1192381,0.05212758,0.3016162,-0.4587732,-0.00943943,-0.5280585,0.9784082
201,-0.02670246,0.7160797,-0.1192807,-0.582642,0.1704927,-0.157277,-0.22295,0.3563919,-0.7792784,0.9532719
202,-0.3114577,0.4740242,0.08179565,0.003044342,-0.2948928,0.4802434,-0.9486004,0.290711,-0.468017,1.254326
203,0.3463918,0.0898119,-0.3524598,0.08891379,-0.3618866,0.4399346,0.2301399,-0.05774602,-0.1817117,1.656101
204,1.001677,0.7973113,-0.003034454,-0.5255869,0.8128439,0.2046762,-0.2637231,-0.5216205,-0.9473034,0.5046015
205,-0.02558813,0.01343194,-0.4233428,0.1616925,-0.5828669,-0.02269353,-0.2506964,-0.2225605,-0.5730107,0.4904361
206,0.1959085,0.1959417,-0.3657224,0.157504,-0.7358426,0.4555018,0.222045,-0.4723223,-0.5517897,0.4343295
207,0.6147775,0.4540116,-0.13454,-0.01303869,-0.0329492,-0.4026371,-0.2741283,0.04109264,-0.4908968,1.002416
208,0.5500796,0.3569396,0.3842063,-0.5796623,0.67358,0.5717987,-0.07390495,0.2040934,-0.5613881,0.7868212
209,0.2188012,0.6713734,-0.2587297,0.1155009,-0.01992788,0.2661853,-0.3081943,-0.003277611,-0.6172253,0.5999978
210,-0.03369531,0.7278317,-0.2295254,0.07179374,-0.06111107,0.5026259,-0.6167114,-0.1872104,-0.7235433,0.3365495
211,-0.5646727,0.1185903,-0.2848763,-0.03051708,-0.16658,-0.09674993,-0.5824164,-0.3684081,-0.5741305,0.4734311
212,0.6376774,1.336149,-0.7656559,-0.2985913,0.1957683,0.6710926,-0.06215784,0.4259882,-0.6856029,0.647445
213,-0.4162721,-0.07981911,0.007788599,0.1659458,-0.8957434,-0.2334877,-0.1043195,-0.436629,-0.7242417,0.3112173
214,-0.545087,-0.3268154,-0.1517019,0.207964,-0.9191552,-0.1374362,0.05321238,-0.132835,-0.7048351,0.2540694
